timestamp_begin_et,timestamp_end_et,ZONE G,ZONE F,ZONE E,ZONE A,ZONE B,ZONE C,ZONE D,ZONE H,ZONE I,ZONE K,ZONE J,System Total
2023-06-13 20:00:00,2023-06-13 21:00:00,1033.00,1298,661,1687,983,1571,611,314.00,748.00,2667.00,6694.00,18267
2023-06-13 21:00:00,2023-06-13 22:00:00,1115.00,1355,674,1695,1020,1619,610,329.00,774.00,2819.00,6826.00,18836
2023-06-13 22:00:00,2023-06-13 23:00:00,1206.00,1450,721,1686,1075,1656,623,345.00,799.00,2980.00,6856.00,19397
2023-06-13 23:00:00,2023-06-14 00:00:00,1257.00,1508,755,1664,1096,1720,629,359.00,787.00,3018.00,6593.00,19386
2023-06-14 00:00:00,2023-06-14 01:00:00,1247.00,1515,827,1631,1099,1756,628,343.00,755.00,2917.00,6331.00,19049
2023-06-14 01:00:00,2023-06-14 02:00:00,1229.00,1500,850,1618,1091,1780,626,332.00,726.00,2814.00,6136.00,18702
2023-06-14 02:00:00,2023-06-14 03:00:00,1182.00,1455,829,1603,1059,1741,618,318.00,698.00,2677.00,5988.00,18168
2023-06-14 03:00:00,2023-06-14 04:00:00,1082.00,1337,765,1530,988,1607,604,286.00,646.00,2433.00,5690.00,16968
2023-06-14 04:00:00,2023-06-14 05:00:00,985.00,1230,690,1444,922,1494,593,251.00,586.00,2179.00,5319.00,15693
2023-06-14 05:00:00,2023-06-14 06:00:00,903.00,1173,651,1378,874,1417,587,231.00,538.00,1990.00,4978.00,14720
2023-06-14 06:00:00,2023-06-14 07:00:00,853.00,1124,627,1346,841,1385,580,220.00,506.00,1866.00,4721.00,14069
2023-06-14 07:00:00,2023-06-14 08:00:00,823.00,1097,612,1327,820,1355,567,211.00,484.00,1786.00,4553.00,13635
2023-06-14 08:00:00,2023-06-14 09:00:00,802.00,1083,607,1325,811,1350,571,207.00,468.00,1741.00,4459.00,13424
2023-06-14 09:00:00,2023-06-14 10:00:00,795.00,1086,619,1333,825,1377,576,210.00,467.00,1749.00,4463.00,13500
2023-06-14 10:00:00,2023-06-14 11:00:00,811.00,1121,650,1383,872,1452,587,223.00,481.00,1798.00,4633.00,14011
2023-06-14 11:00:00,2023-06-14 12:00:00,842.00,1190,711,1465,941,1569,601,243.00,525.00,1920.00,5129.00,15136
2023-06-14 12:00:00,2023-06-14 13:00:00,886.00,1251,767,1572,1004,1660,597,258.00,589.00,2060.00,5669.00,16313
2023-06-14 13:00:00,2023-06-14 14:00:00,911.00,1281,783,1620,1037,1713,526,268.00,627.00,2170.00,6102.00,17038
2023-06-14 14:00:00,2023-06-14 15:00:00,925.00,1267,805,1648,1066,1713,599,272.00,660.00,2235.00,6409.00,17599
2023-06-14 15:00:00,2023-06-14 16:00:00,956.00,1301,808,1689,1086,1718,609,285.00,695.00,2316.00,6579.00,18042
2023-06-14 16:00:00,2023-06-14 17:00:00,1039.00,1321,807,1674,1078,1730,600,291.00,705.00,2450.00,6692.00,18387
2023-06-14 17:00:00,2023-06-14 18:00:00,1124.00,1399,811,1666,1057,1693,608,312.00,734.00,2508.00,6802.00,18714
2023-06-14 18:00:00,2023-06-14 19:00:00,1108.00,1410,811,1662,1057,1633,606,324.00,737.00,2621.00,6677.00,18646
2023-06-14 19:00:00,2023-06-14 20:00:00,1068.00,1395,782,1657,1040,1588,604,313.00,690.00,2711.00,6532.00,18380
2023-06-14 20:00:00,2023-06-14 21:00:00,973.00,1378,756,1647,1035,1611,611,296.00,666.00,2770.00,6437.00,18180
2023-06-14 21:00:00,2023-06-14 22:00:00,1038.00,1359,754,1636,1045,1659,626,301.00,698.00,2665.00,6572.00,18353
2023-06-14 22:00:00,2023-06-14 23:00:00,1046.00,1357,784,1645,1066,1702,616,321.00,711.00,2624.00,6540.00,18412
2023-06-14 23:00:00,2023-06-15 00:00:00,1093.00,1372,814,1625,1062,1717,604,327.00,704.00,2630.00,6320.00,18268
2023-06-15 00:00:00,2023-06-15 01:00:00,1100.00,1381,825,1618,1050,1714,605,322.00,675.00,2577.00,6057.00,17924
2023-06-15 01:00:00,2023-06-15 02:00:00,1110.00,1386,825,1616,1050,1699,599,310.00,651.00,2515.00,5823.00,17584
2023-06-15 02:00:00,2023-06-15 03:00:00,1080.00,1358,797,1610,1039,1637,601,298.00,635.00,2424.00,5646.00,17125
2023-06-15 03:00:00,2023-06-15 04:00:00,1010.00,1268,739,1538,975,1536,586,275.00,593.00,2227.00,5370.00,16117
2023-06-15 04:00:00,2023-06-15 05:00:00,920.00,1188,682,1457,917,1462,576,247.00,542.00,2027.00,5038.00,15056
2023-06-15 05:00:00,2023-06-15 06:00:00,858.00,1129,647,1401,876,1406,567,227.00,506.00,1866.00,4726.00,14209
2023-06-15 06:00:00,2023-06-15 07:00:00,815.00,1092,627,1365,844,1365,567,220.00,481.00,1759.00,4493.00,13628
2023-06-15 07:00:00,2023-06-15 08:00:00,792.00,1072,615,1346,825,1334,563,213.00,465.00,1693.00,4335.00,13253
2023-06-15 08:00:00,2023-06-15 09:00:00,783.00,1065,610,1332,817,1345,567,208.00,452.00,1652.00,4237.00,13068
2023-06-15 09:00:00,2023-06-15 10:00:00,784.00,1087,618,1343,825,1365,568,212.00,451.00,1665.00,4230.00,13148
2023-06-15 10:00:00,2023-06-15 11:00:00,810.00,1138,655,1383,865,1432,575,224.00,468.00,1722.00,4389.00,13661
2023-06-15 11:00:00,2023-06-15 12:00:00,865.00,1214,718,1471,922,1561,589,245.00,513.00,1848.00,4834.00,14780
2023-06-15 12:00:00,2023-06-15 13:00:00,906.00,1267,744,1554,956,1628,578,261.00,560.00,1953.00,5344.00,15751
2023-06-15 13:00:00,2023-06-15 14:00:00,903.00,1254,747,1589,912,1603,576,270.00,584.00,2018.00,5738.00,16194
2023-06-15 14:00:00,2023-06-15 15:00:00,893.00,1263,709,1611,887,1529,581,278.00,614.00,2047.00,5979.00,16391
2023-06-15 15:00:00,2023-06-15 16:00:00,864.00,1279,689,1613,880,1454,571,284.00,633.00,2128.00,6102.00,16497
2023-06-15 16:00:00,2023-06-15 17:00:00,906.00,1249,665,1663,897,1452,575,294.00,657.00,2229.00,6229.00,16816
2023-06-15 17:00:00,2023-06-15 18:00:00,916.00,1214,620,1642,930,1488,580,289.00,672.00,2367.00,6333.00,17051
2023-06-15 18:00:00,2023-06-15 19:00:00,982.00,1211,617,1698,968,1541,590,286.00,669.00,2530.00,6377.00,17469
2023-06-15 19:00:00,2023-06-15 20:00:00,1043.00,1227,628,1708,1018,1558,590,308.00,685.00,2461.00,6390.00,17616
2023-06-15 20:00:00,2023-06-15 21:00:00,1106.00,1280,635,1697,1035,1541,595,335.00,712.00,2502.00,6528.00,17966
2023-06-15 21:00:00,2023-06-15 22:00:00,1134.00,1361,678,1705,1061,1607,638,345.00,741.00,2711.00,6656.00,18637
2023-06-15 22:00:00,2023-06-15 23:00:00,1162.00,1433,706,1691,1108,1689,623,355.00,761.00,2888.00,6698.00,19114
2023-06-15 23:00:00,2023-06-16 00:00:00,1216.00,1495,762,1675,1102,1754,635,354.00,754.00,2931.00,6483.00,19161
2023-06-16 00:00:00,2023-06-16 01:00:00,1208.00,1517,819,1666,1102,1790,632,350.00,730.00,2885.00,6289.00,18988
2023-06-16 01:00:00,2023-06-16 02:00:00,1203.00,1503,832,1668,1099,1796,607,338.00,710.00,2812.00,6096.00,18664
2023-06-16 02:00:00,2023-06-16 03:00:00,1175.00,1460,823,1656,1089,1764,599,333.00,697.00,2699.00,5969.00,18264
2023-06-16 03:00:00,2023-06-16 04:00:00,1078.00,1360,764,1575,1022,1649,590,303.00,650.00,2480.00,5704.00,17175
2023-06-16 04:00:00,2023-06-16 05:00:00,983.00,1255,691,1485,960,1540,563,268.00,596.00,2235.00,5358.00,15934
2023-06-16 05:00:00,2023-06-16 06:00:00,907.00,1180,646,1425,913,1471,562,243.00,554.00,2039.00,5038.00,14978
2023-06-16 06:00:00,2023-06-16 07:00:00,858.00,1132,610,1391,880,1429,551,230.00,521.00,1895.00,4800.00,14297
2023-06-16 07:00:00,2023-06-16 08:00:00,819.00,1103,597,1369,853,1385,562,223.00,493.00,1811.00,4619.00,13834
2023-06-16 08:00:00,2023-06-16 09:00:00,801.00,1084,587,1362,843,1372,565,217.00,477.00,1750.00,4502.00,13560
2023-06-16 09:00:00,2023-06-16 10:00:00,799.00,1093,599,1375,853,1385,567,218.00,475.00,1747.00,4489.00,13600
2023-06-16 10:00:00,2023-06-16 11:00:00,820.00,1115,622,1424,893,1446,575,227.00,490.00,1796.00,4641.00,14049
2023-06-16 11:00:00,2023-06-16 12:00:00,852.00,1191,686,1493,951,1567,588,249.00,534.00,1904.00,5061.00,15076
2023-06-16 12:00:00,2023-06-16 13:00:00,896.00,1259,733,1598,1012,1674,605,273.00,592.00,2037.00,5567.00,16246
2023-06-16 13:00:00,2023-06-16 14:00:00,925.00,1321,738,1661,1057,1695,613,294.00,627.00,2165.00,5969.00,17065
2023-06-16 14:00:00,2023-06-16 15:00:00,947.00,1317,731,1695,1079,1730,616,308.00,660.00,2256.00,6263.00,17602
2023-06-16 15:00:00,2023-06-16 16:00:00,1045.00,1300,730,1728,1091,1765,606,325.00,683.00,2367.00,6459.00,18099
2023-06-16 16:00:00,2023-06-16 17:00:00,1084.00,1347,735,1739,1090,1762,605,325.00,701.00,2495.00,6631.00,18514
2023-06-16 17:00:00,2023-06-16 18:00:00,1061.00,1390,740,1715,1082,1747,625,333.00,729.00,2656.00,6734.00,18812
2023-06-16 18:00:00,2023-06-16 19:00:00,1157.00,1372,725,1708,1065,1739,635,349.00,748.00,2862.00,6674.00,19034
2023-06-16 19:00:00,2023-06-16 20:00:00,1150.00,1350,716,1664,1051,1728,630,346.00,720.00,2967.00,6457.00,18779
2023-06-16 20:00:00,2023-06-16 21:00:00,1094.00,1356,723,1662,1044,1733,622,336.00,700.00,2842.00,6327.00,18439
2023-06-16 21:00:00,2023-06-16 22:00:00,1029.00,1372,754,1661,1045,1732,635,314.00,669.00,2693.00,6286.00,18190
2023-06-16 22:00:00,2023-06-16 23:00:00,1102.00,1380,804,1658,1029,1725,636,313.00,673.00,2617.00,6258.00,18195
2023-06-16 23:00:00,2023-06-17 00:00:00,1135.00,1398,812,1663,1011,1719,634,309.00,670.00,2520.00,6048.00,17919
2023-06-17 00:00:00,2023-06-17 01:00:00,1124.00,1396,813,1656,1024,1688,627,305.00,652.00,2479.00,5858.00,17622
2023-06-17 01:00:00,2023-06-17 02:00:00,1123.00,1384,807,1640,1026,1673,620,303.00,644.00,2477.00,5700.00,17397
2023-06-17 02:00:00,2023-06-17 03:00:00,1089.00,1343,780,1619,1026,1619,606,300.00,636.00,2407.00,5567.00,16992
2023-06-17 03:00:00,2023-06-17 04:00:00,1028.00,1268,730,1550,976,1517,600,282.00,604.00,2260.00,5352.00,16167
2023-06-17 04:00:00,2023-06-17 05:00:00,952.00,1193,676,1473,915,1436,604,259.00,563.00,2090.00,5065.00,15226
2023-06-17 05:00:00,2023-06-17 06:00:00,897.00,1134,632,1409,867,1343,576,236.00,527.00,1944.00,4799.00,14364
2023-06-17 06:00:00,2023-06-17 07:00:00,854.00,1096,609,1368,833,1319,556,225.00,500.00,1822.00,4594.00,13776
2023-06-17 07:00:00,2023-06-17 08:00:00,827.00,1065,595,1339,812,1308,552,215.00,479.00,1754.00,4442.00,13388
2023-06-17 08:00:00,2023-06-17 09:00:00,811.00,1051,588,1326,797,1295,556,210.00,461.00,1699.00,4328.00,13122
2023-06-17 09:00:00,2023-06-17 10:00:00,805.00,1047,590,1319,797,1295,564,207.00,455.00,1688.00,4266.00,13033
2023-06-17 10:00:00,2023-06-17 11:00:00,799.00,1056,595,1320,800,1309,574,209.00,455.00,1689.00,4266.00,13072
2023-06-17 11:00:00,2023-06-17 12:00:00,808.00,1087,606,1323,800,1330,581,213.00,467.00,1723.00,4384.00,13322
2023-06-17 12:00:00,2023-06-17 13:00:00,844.00,1131,620,1382,793,1368,587,229.00,495.00,1798.00,4599.00,13846
2023-06-17 13:00:00,2023-06-17 14:00:00,875.00,1166,613,1418,766,1390,599,248.00,518.00,1903.00,4800.00,14296
2023-06-17 14:00:00,2023-06-17 15:00:00,874.00,1184,587,1445,755,1331,598,260.00,551.00,1954.00,5036.00,14575
2023-06-17 15:00:00,2023-06-17 16:00:00,819.00,1222,592,1461,756,1297,601,270.00,571.00,2068.00,5274.00,14931
2023-06-17 16:00:00,2023-06-17 17:00:00,817.00,1221,602,1476,761,1288,601,267.00,580.00,2221.00,5415.00,15249
2023-06-17 17:00:00,2023-06-17 18:00:00,841.00,1194,602,1486,775,1270,596,271.00,585.00,2323.00,5471.00,15414
2023-06-17 18:00:00,2023-06-17 19:00:00,852.00,1188,609,1498,774,1263,586,285.00,602.00,2187.00,5475.00,15319
2023-06-17 19:00:00,2023-06-17 20:00:00,847.00,1181,631,1509,781,1252,601,287.00,606.00,2262.00,5491.00,15448
2023-06-17 20:00:00,2023-06-17 21:00:00,936.00,1163,662,1532,797,1279,610,290.00,627.00,2408.00,5545.00,15849
2023-06-17 21:00:00,2023-06-17 22:00:00,985.00,1213,717,1575,836,1345,605,308.00,650.00,2533.00,5570.00,16337
2023-06-17 22:00:00,2023-06-17 23:00:00,1026.00,1273,739,1612,896,1431,605,301.00,645.00,2588.00,5541.00,16657
2023-06-17 23:00:00,2023-06-18 00:00:00,1035.00,1296,748,1632,951,1514,601,298.00,627.00,2504.00,5433.00,16639
2023-06-18 00:00:00,2023-06-18 01:00:00,1034.00,1297,741,1621,1009,1574,610,294.00,610.00,2442.00,5291.00,16523
2023-06-18 01:00:00,2023-06-18 02:00:00,1037.00,1297,746,1611,1023,1607,598,292.00,610.00,2415.00,5273.00,16509
2023-06-18 02:00:00,2023-06-18 03:00:00,1019.00,1275,733,1593,1023,1582,603,287.00,602.00,2363.00,5239.00,16319
2023-06-18 03:00:00,2023-06-18 04:00:00,965.00,1212,694,1538,972,1506,583,275.00,583.00,2232.00,5081.00,15641
2023-06-18 04:00:00,2023-06-18 05:00:00,905.00,1139,636,1466,910,1428,563,254.00,546.00,2084.00,4886.00,14817
2023-06-18 05:00:00,2023-06-18 06:00:00,851.00,1086,603,1402,860,1363,566,238.00,515.00,1936.00,4662.00,14082
2023-06-18 06:00:00,2023-06-18 07:00:00,812.00,1049,575,1376,828,1316,568,226.00,489.00,1813.00,4461.00,13513
2023-06-18 07:00:00,2023-06-18 08:00:00,778.00,1026,559,1339,800,1290,557,219.00,465.00,1739.00,4291.00,13063
2023-06-18 08:00:00,2023-06-18 09:00:00,762.00,1017,552,1297,783,1278,564,211.00,453.00,1682.00,4169.00,12768
2023-06-18 09:00:00,2023-06-18 10:00:00,755.00,1016,556,1291,778,1278,566,206.00,449.00,1664.00,4098.00,12657
2023-06-18 10:00:00,2023-06-18 11:00:00,748.00,1017,564,1282,772,1277,565,203.00,447.00,1644.00,4077.00,12596
2023-06-18 11:00:00,2023-06-18 12:00:00,746.00,1011,573,1289,758,1285,561,207.00,451.00,1647.00,4145.00,12673
2023-06-18 12:00:00,2023-06-18 13:00:00,764.00,1039,578,1333,758,1296,566,220.00,466.00,1708.00,4333.00,13061
2023-06-18 13:00:00,2023-06-18 14:00:00,767.00,1071,592,1377,745,1303,582,237.00,495.00,1778.00,4584.00,13531
2023-06-18 14:00:00,2023-06-18 15:00:00,761.00,1099,583,1401,746,1315,595,250.00,517.00,1856.00,4827.00,13950
2023-06-18 15:00:00,2023-06-18 16:00:00,780.00,1107,569,1430,746,1313,593,267.00,541.00,1952.00,5067.00,14365
2023-06-18 16:00:00,2023-06-18 17:00:00,805.00,1088,582,1457,782,1342,596,288.00,576.00,2094.00,5248.00,14858
2023-06-18 17:00:00,2023-06-18 18:00:00,855.00,1086,577,1503,818,1366,597,295.00,594.00,2257.00,5384.00,15332
2023-06-18 18:00:00,2023-06-18 19:00:00,916.00,1121,574,1534,833,1365,594,304.00,608.00,2382.00,5501.00,15732
2023-06-18 19:00:00,2023-06-18 20:00:00,954.00,1159,579,1564,860,1392,592,310.00,629.00,2492.00,5516.00,16047
2023-06-18 20:00:00,2023-06-18 21:00:00,1017.00,1175,603,1621,883,1418,594,322.00,636.00,2606.00,5611.00,16486
2023-06-18 21:00:00,2023-06-18 22:00:00,1086.00,1191,629,1652,917,1462,598,340.00,674.00,2751.00,5712.00,17012
2023-06-18 22:00:00,2023-06-18 23:00:00,1114.00,1243,651,1681,978,1543,602,359.00,703.00,2851.00,5748.00,17473
2023-06-18 23:00:00,2023-06-19 00:00:00,1143.00,1284,691,1706,1036,1637,606,358.00,695.00,2831.00,5731.00,17718
2023-06-19 00:00:00,2023-06-19 01:00:00,1163.00,1301,736,1712,1070,1707,604,351.00,686.00,2747.00,5654.00,17731
2023-06-19 01:00:00,2023-06-19 02:00:00,1161.00,1311,760,1685,1085,1701,611,345.00,684.00,2699.00,5626.00,17668
2023-06-19 02:00:00,2023-06-19 03:00:00,1140.00,1295,757,1684,1081,1679,604,335.00,682.00,2652.00,5643.00,17552
2023-06-19 03:00:00,2023-06-19 04:00:00,1063.00,1219,716,1619,1021,1599,590,315.00,648.00,2486.00,5512.00,16788
2023-06-19 04:00:00,2023-06-19 05:00:00,975.00,1131,660,1538,946,1499,589,275.00,605.00,2264.00,5273.00,15755
2023-06-19 05:00:00,2023-06-19 06:00:00,907.00,1071,612,1470,887,1426,581,252.00,562.00,2073.00,5034.00,14875
2023-06-19 06:00:00,2023-06-19 07:00:00,854.00,1041,588,1417,849,1366,582,240.00,525.00,1933.00,4810.00,14205
2023-06-19 07:00:00,2023-06-19 08:00:00,817.00,1017,579,1392,825,1335,575,230.00,501.00,1853.00,4641.00,13765
2023-06-19 08:00:00,2023-06-19 09:00:00,798.00,1006,576,1375,813,1325,561,223.00,486.00,1809.00,4530.00,13502
2023-06-19 09:00:00,2023-06-19 10:00:00,795.00,1021,588,1382,821,1331,565,223.00,480.00,1806.00,4509.00,13521
2023-06-19 10:00:00,2023-06-19 11:00:00,797.00,1047,608,1407,848,1368,584,227.00,487.00,1832.00,4626.00,13831
2023-06-19 11:00:00,2023-06-19 12:00:00,819.00,1093,648,1465,881,1445,597,240.00,517.00,1910.00,4946.00,14561
2023-06-19 12:00:00,2023-06-19 13:00:00,852.00,1144,648,1579,902,1487,593,261.00,562.00,2029.00,5318.00,15375
2023-06-19 13:00:00,2023-06-19 14:00:00,861.00,1148,629,1662,904,1486,593,284.00,597.00,2177.00,5642.00,15983
2023-06-19 14:00:00,2023-06-19 15:00:00,841.00,1129,605,1713,930,1485,597,298.00,621.00,2276.00,5890.00,16385
2023-06-19 15:00:00,2023-06-19 16:00:00,858.00,1119,613,1764,957,1520,595,311.00,650.00,2388.00,6063.00,16838
2023-06-19 16:00:00,2023-06-19 17:00:00,896.00,1117,621,1833,989,1563,594,327.00,675.00,2533.00,6214.00,17362
2023-06-19 17:00:00,2023-06-19 18:00:00,923.00,1118,643,1870,1024,1609,597,346.00,682.00,2634.00,6338.00,17784
2023-06-19 18:00:00,2023-06-19 19:00:00,995.00,1153,661,1932,1068,1666,606,358.00,681.00,2720.00,6429.00,18269
2023-06-19 19:00:00,2023-06-19 20:00:00,1080.00,1183,680,1989,1079,1711,598,368.00,710.00,2820.00,6539.00,18757
2023-06-19 20:00:00,2023-06-19 21:00:00,1176.00,1242,689,2027,1115,1739,601,389.00,748.00,2930.00,6662.00,19318
2023-06-19 21:00:00,2023-06-19 22:00:00,1254.00,1332,715,2076,1157,1813,604,406.00,783.00,3032.00,6774.00,19946
2023-06-19 22:00:00,2023-06-19 23:00:00,,1436,770,2097,1213,1900,609,,,,,8025
2023-07-01 00:00:00,2023-07-01 01:00:00,1512.00,1700,1021,2121,1320,2164,646,421.00,851.00,3346.00,6910.00,22012
2023-07-01 01:00:00,2023-07-01 02:00:00,1459.00,1665,1004,2068,1290,2116,638,401.00,806.00,3216.00,6639.00,21302
2023-07-01 02:00:00,2023-07-01 03:00:00,1391.00,1607,971,2031,1267,2070,631,377.00,779.00,3072.00,6448.00,20644
2023-07-01 03:00:00,2023-07-01 04:00:00,1281.00,1508,905,1928,1200,1947,617,344.00,735.00,2844.00,6196.00,19505
2023-07-01 04:00:00,2023-07-01 05:00:00,1166.00,1412,833,1791,1123,1817,605,308.00,682.00,2596.00,5895.00,18228
2023-07-01 05:00:00,2023-07-01 06:00:00,1073.00,1338,780,1685,1053,1708,595,281.00,639.00,2375.00,5575.00,17102
2023-07-01 06:00:00,2023-07-01 07:00:00,1004.00,1259,745,1608,1008,1628,586,259.00,598.00,2203.00,5323.00,16221
2023-07-01 07:00:00,2023-07-01 08:00:00,964.00,1205,716,1554,974,1564,574,245.00,563.00,2086.00,5121.00,15566
2023-07-01 08:00:00,2023-07-01 09:00:00,928.00,1171,700,1521,951,1532,568,235.00,539.00,2006.00,4972.00,15123
2023-07-01 09:00:00,2023-07-01 10:00:00,904.00,1158,693,1509,935,1535,572,231.00,525.00,1962.00,4893.00,14917
2023-07-01 10:00:00,2023-07-01 11:00:00,892.00,1147,690,1505,924,1537,572,230.00,522.00,1932.00,4876.00,14827
2023-07-01 11:00:00,2023-07-01 12:00:00,895.00,1162,696,1515,917,1546,574,235.00,530.00,1956.00,5000.00,15026
2023-07-01 12:00:00,2023-07-01 13:00:00,917.00,1208,722,1592,959,1582,593,253.00,569.00,2067.00,5262.00,15724
2023-07-01 13:00:00,2023-07-01 14:00:00,952.00,1245,742,1691,1026,1635,605,271.00,612.00,2254.00,5555.00,16588
2023-07-01 14:00:00,2023-07-01 15:00:00,979.00,1286,735,1798,1072,1695,614,295.00,657.00,2449.00,5817.00,17397
2023-07-01 15:00:00,2023-07-01 16:00:00,999.00,1332,771,1897,1112,1762,621,318.00,694.00,2663.00,6045.00,18214
2023-07-01 16:00:00,2023-07-01 17:00:00,1080.00,1363,806,2006,1194,1846,626,335.00,723.00,2845.00,6227.00,19051
2023-07-01 17:00:00,2023-07-01 18:00:00,1199.00,1424,829,2075,1277,1905,618,364.00,756.00,2999.00,6352.00,19798
2023-07-01 18:00:00,2023-07-01 19:00:00,1247.00,1488,861,2094,1408,1934,643,392.00,777.00,3115.00,6395.00,20354
2023-07-01 19:00:00,2023-07-01 20:00:00,1310.00,1550,887,2127,1361,2016,650,398.00,794.00,3218.00,6449.00,20760
2023-07-01 20:00:00,2023-07-01 21:00:00,1356.00,1612,938,2154,1262,2089,658,405.00,813.00,3313.00,6478.00,21078
2023-07-01 21:00:00,2023-07-01 22:00:00,1353.00,1670,983,2150,1308,2116,662,410.00,820.00,3405.00,6513.00,21390
2023-07-01 22:00:00,2023-07-01 23:00:00,1382.00,1698,1000,2150,1320,2089,649,409.00,817.00,3418.00,6452.00,21384
2023-07-01 23:00:00,2023-07-02 00:00:00,1377.00,1690,997,2107,1312,2036,646,397.00,794.00,3305.00,6322.00,20983
2023-07-02 00:00:00,2023-07-02 01:00:00,1357.00,1672,988,2070,1298,2004,646,382.00,767.00,3142.00,6181.00,20507
2023-07-02 01:00:00,2023-07-02 02:00:00,1331.00,1642,980,2031,1293,1955,646,369.00,750.00,3047.00,6098.00,20142
2023-07-02 02:00:00,2023-07-02 03:00:00,1292.00,1601,958,2020,1282,1960,634,355.00,741.00,2943.00,6083.00,19869
2023-07-02 03:00:00,2023-07-02 04:00:00,1222.00,1523,920,1954,1219,1905,615,336.00,712.00,2779.00,5984.00,19169
2023-07-02 04:00:00,2023-07-02 05:00:00,1143.00,1428,849,1853,1160,1799,590,309.00,681.00,2609.00,5800.00,18221
2023-07-02 05:00:00,2023-07-02 06:00:00,1065.00,1340,786,1740,1092,1707,579,282.00,647.00,2436.00,5609.00,17283
2023-07-02 06:00:00,2023-07-02 07:00:00,1007.00,1272,748,1664,1035,1639,567,269.00,618.00,2302.00,5429.00,16550
2023-07-02 07:00:00,2023-07-02 08:00:00,963.00,1229,722,1611,999,1599,560,258.00,595.00,2216.00,5273.00,16025
2023-07-02 08:00:00,2023-07-02 09:00:00,935.00,1202,700,1575,968,1554,558,249.00,576.00,2153.00,5174.00,15644
2023-07-02 09:00:00,2023-07-02 10:00:00,917.00,1190,692,1565,951,1546,559,246.00,565.00,2125.00,5076.00,15432
2023-07-02 10:00:00,2023-07-02 11:00:00,914.00,1172,694,1553,946,1545,559,246.00,569.00,2119.00,5053.00,15370
2023-07-02 11:00:00,2023-07-02 12:00:00,927.00,1172,702,1556,936,1556,564,249.00,571.00,2131.00,5133.00,15497
2023-07-02 12:00:00,2023-07-02 13:00:00,962.00,1211,736,1599,964,1594,587,266.00,590.00,2215.00,5269.00,15993
2023-07-02 13:00:00,2023-07-02 14:00:00,1014.00,1295,778,1671,1011,1648,594,285.00,619.00,2375.00,5487.00,16777
2023-07-02 14:00:00,2023-07-02 15:00:00,1064.00,1351,816,1757,1076,1700,606,305.00,652.00,2502.00,5819.00,17648
2023-07-02 15:00:00,2023-07-02 16:00:00,1117.00,1379,847,1825,1155,1738,616,322.00,687.00,2698.00,6113.00,18497
2023-07-02 16:00:00,2023-07-02 17:00:00,1137.00,1409,864,1860,1190,1786,611,343.00,722.00,2851.00,6372.00,19145
2023-07-02 17:00:00,2023-07-02 18:00:00,1142.00,1400,871,1897,1198,1901,625,340.00,765.00,2972.00,6676.00,19787
2023-07-02 18:00:00,2023-07-02 19:00:00,1192.00,1372,854,1897,1225,1943,631,376.00,820.00,3205.00,6948.00,20463
2023-07-02 19:00:00,2023-07-02 20:00:00,1340.00,1356,869,1879,1229,1991,630,406.00,870.00,3458.00,7092.00,21120
2023-07-02 20:00:00,2023-07-02 21:00:00,1449.00,1359,886,1855,1195,2020,630,432.00,894.00,3630.00,7065.00,21415
2023-07-02 21:00:00,2023-07-02 22:00:00,1503.00,1400,927,1858,1171,2067,630,451.00,911.00,3631.00,7201.00,21750
2023-07-02 22:00:00,2023-07-02 23:00:00,1581.00,1497,999,1862,1182,2076,629,477.00,927.00,3680.00,7114.00,22024
2023-07-02 23:00:00,2023-07-03 00:00:00,1615.00,1523,1008,1849,1193,2051,628,474.00,912.00,3588.00,6939.00,21780
